    2	124.120000	116.660000	112.790000	108.900000	106.980000	110.720000	132.550000	149.230000	155.520000	150.160000	137.940000	108.900000	108.250000	108.510000	108.900000	121.120000	147.530000	152.940000	174.990000	171.450000	153.020000	152.480000	148.030000	139.100000	53.600000	50.000000	28.040000	28.000000	30.360000	28.000000	37.920000	13.640000	13.640000	13.640000	14.400000	29.080000	24.000000	24.360000	24.160000	40.000000	30.320000	10.000000	5.160000	5.000000	5.000000	5.160000	7.160000	10.720000	124.100000	116.660000	113.500000	108.900000	106.830000	109.720000	127.550000	149.230000	155.520000	147.660000	137.940000	108.900000	108.250000	112.720000	117.020000	121.120000	151.530000	157.160000	179.490000	174.010000	153.020000	152.480000	150.000000	139.100000	118.340000	123.295000	111.353000	111.966000	115.680000	112.731000	122.255000	146.582000	158.552000	148.586000	127.977000	112.897000	112.293000	114.321000	117.188000	122.074000	126.028000	146.027000	154.670000	162.495000	157.288000	162.317000	135.767000	125.539000	0.436000	0.000000	0.603494	0.000000	0.617179	0.000000	0.601917	0.000000	0.570636	0.000000	0.527234	0.000000	0.507635	0.000000	0.508299	0.018100	0.519861	0.197400	0.547218	0.416400	103.200000	154.847000	165.674000	153.545000	171.935000	192.565000	174.709000	168.263000	147.752000	169.116000	150.166000	129.061000	0.427488	0.438900	0.347921	0.688200	0.288045	0.661400	0.275120	0.620900	0.347417	0.399600	0.432102	0.135700	0.499555	0.007200	0.503763	0.000000	0.465310	0.000000	0.426508	0.000000	0.378263	0.000000	0.354218	0.000000	0.348745	0.000000	0.300921	0.000000	2.655570	2.476570	3.694170	0.000000	0.000000	2.369390	5.878310	4.473470	3.339260	0.817850	38.324600	207.803000	209.656000	237.951000	15.214400	0.000000	49.950100	0.000000	181.844000	0.000000	0.788946	1.679460	1.901440	2.296790	
    3	124.120000	116.660000	112.790000	108.900000	106.980000	110.720000	132.550000	149.230000	155.520000	150.160000	137.940000	108.900000	108.250000	108.510000	108.900000	121.120000	147.530000	152.940000	174.990000	171.450000	153.020000	152.480000	148.030000	139.100000	53.600000	50.000000	28.040000	28.000000	30.360000	28.000000	37.920000	13.640000	13.640000	13.640000	14.400000	29.080000	24.000000	24.360000	24.160000	40.000000	30.320000	10.000000	5.160000	5.000000	5.000000	5.160000	7.160000	10.720000	124.100000	116.660000	113.500000	108.900000	106.830000	109.720000	127.550000	149.230000	155.520000	147.660000	137.940000	108.900000	108.250000	112.720000	117.020000	121.120000	151.530000	157.160000	179.490000	174.010000	153.020000	152.480000	150.000000	139.100000	118.340000	121.590000	112.734000	110.977000	120.864000	108.648000	122.765000	143.847000	158.798000	136.708000	136.550000	116.983000	111.457000	116.035000	117.127000	116.909000	125.951000	147.365000	160.584000	141.724000	147.345000	167.133000	139.992000	117.382000	0.436000	0.000000	0.621444	0.000000	0.648635	0.000000	0.650129	0.000000	0.608648	0.000000	0.555711	0.000000	0.553815	0.000000	0.586462	0.016200	0.638604	0.228600	0.625844	0.370100	103.200000	125.708000	124.650000	136.581000	133.478000	184.797000	184.600000	178.879000	195.958000	196.296000	171.437000	152.582000	0.554619	0.764900	0.523347	0.461400	0.514712	0.437800	0.515496	0.449700	0.521486	0.467200	0.567197	0.242000	0.543664	0.005900	0.496331	0.000000	0.450637	0.000000	0.426793	0.000000	0.419121	0.000000	0.438607	0.000000	0.450794	0.000000	0.421685	0.000000	2.655570	2.932380	4.942420	0.000000	0.000000	2.904980	7.558020	4.654380	3.190560	0.005171	2.169130	210.075000	205.506000	115.113000	0.000000	0.000000	50.231600	0.000000	210.135000	0.000000	0.599051	1.816320	1.922090	2.442320	
    4	124.120000	116.660000	112.790000	108.900000	106.980000	110.720000	132.550000	149.230000	155.520000	150.160000	137.940000	108.900000	108.250000	108.510000	108.900000	121.120000	147.530000	152.940000	174.990000	171.450000	153.020000	152.480000	148.030000	139.100000	53.600000	50.000000	28.040000	28.000000	30.360000	28.000000	37.920000	13.640000	13.640000	13.640000	14.400000	29.080000	24.000000	24.360000	24.160000	40.000000	30.320000	10.000000	5.160000	5.000000	5.000000	5.160000	7.160000	10.720000	124.100000	116.660000	113.500000	108.900000	106.830000	109.720000	127.550000	149.230000	155.520000	147.660000	137.940000	108.900000	108.250000	112.720000	117.020000	121.120000	151.530000	157.160000	179.490000	174.010000	153.020000	152.480000	150.000000	139.100000	118.340000	119.006000	114.059000	116.901000	115.973000	108.520000	122.301000	140.002000	156.741000	148.912000	133.548000	112.616000	117.035000	115.324000	113.603000	117.341000	126.649000	154.942000	154.395000	148.377000	146.376000	176.296000	139.308000	127.503000	0.436000	0.000000	0.642726	0.000000	0.670166	0.000000	0.654902	0.000000	0.608507	0.000000	0.566372	0.000000	0.553331	0.000000	0.572926	0.020200	0.605157	0.205700	0.631952	0.388400	103.200000	119.316000	119.779000	138.163000	142.671000	156.173000	156.810000	157.962000	151.082000	162.746000	152.107000	145.798000	0.841439	0.836800	0.806452	0.508100	0.773310	0.518000	0.767798	0.545800	0.772313	0.374200	0.766674	0.183100	0.727970	0.018700	0.683355	0.000000	0.643053	0.000000	0.603950	0.000000	0.608299	0.000000	0.689745	0.000000	0.759282	0.000000	0.776160	0.000000	2.655570	2.462430	3.919660	0.000000	0.000000	3.022830	6.692470	4.096330	3.197870	0.000000	7.110490	231.013000	271.026000	30.086900	103.892000	33.747400	52.785700	0.000000	157.707000	0.000000	0.702405	1.790360	1.671090	1.987570	
    5	124.120000	116.660000	112.790000	108.900000	106.980000	110.720000	132.550000	149.230000	155.520000	150.160000	137.940000	108.900000	108.250000	108.510000	108.900000	121.120000	147.530000	152.940000	174.990000	171.450000	153.020000	152.480000	148.030000	139.100000	53.600000	50.000000	28.040000	28.000000	30.360000	28.000000	37.920000	13.640000	13.640000	13.640000	14.400000	29.080000	24.000000	24.360000	24.160000	40.000000	30.320000	10.000000	5.160000	5.000000	5.000000	5.160000	7.160000	10.720000	124.100000	116.660000	113.500000	108.900000	106.830000	109.720000	127.550000	149.230000	155.520000	147.660000	137.940000	108.900000	108.250000	112.720000	117.020000	121.120000	151.530000	157.160000	179.490000	174.010000	153.020000	152.480000	150.000000	139.100000	118.340000	115.112000	117.128000	119.125000	115.617000	108.746000	121.862000	145.503000	166.133000	153.959000	130.950000	116.148000	113.721000	110.240000	106.989000	117.389000	130.419000	149.937000	155.530000	152.084000	147.456000	147.489000	139.961000	125.004000	0.436000	0.000000	0.621067	0.000000	0.652831	0.000000	0.633704	0.000000	0.585885	0.000000	0.539678	0.000000	0.523989	0.000000	0.557702	0.022200	0.586672	0.162700	0.595459	0.431800	103.200000	113.910000	110.730000	129.395000	141.187000	149.198000	162.505000	156.387000	143.690000	155.964000	147.871000	143.722000	0.550117	0.601800	0.505996	0.607800	0.431205	0.534700	0.484609	0.401900	0.522904	0.319000	0.538040	0.164100	0.547732	0.006100	0.517168	0.000000	0.461216	0.000000	0.427227	0.000000	0.421440	0.000000	0.451890	0.000000	0.457842	0.000000	0.463164	0.000000	2.655570	2.476570	3.694170	0.000000	0.000000	2.369390	5.878310	4.640570	3.488110	0.557102	17.473000	207.565000	203.045000	191.595000	12.990800	0.762893	50.269100	0.000000	204.344000	0.000000	0.710520	1.743940	1.884540	2.458560	
    6	124.120000	116.660000	112.790000	108.900000	106.980000	110.720000	132.550000	149.230000	155.520000	150.160000	137.940000	108.900000	108.250000	108.510000	108.900000	121.120000	147.530000	152.940000	174.990000	171.450000	153.020000	152.480000	148.030000	139.100000	53.600000	50.000000	28.040000	28.000000	30.360000	28.000000	37.920000	13.640000	13.640000	13.640000	14.400000	29.080000	24.000000	24.360000	24.160000	40.000000	30.320000	10.000000	5.160000	5.000000	5.000000	5.160000	7.160000	10.720000	124.100000	116.660000	113.500000	108.900000	106.830000	109.720000	127.550000	149.230000	155.520000	147.660000	137.940000	108.900000	108.250000	112.720000	117.020000	121.120000	151.530000	157.160000	179.490000	174.010000	153.020000	152.480000	150.000000	139.100000	118.340000	115.112000	117.128000	119.125000	115.617000	108.746000	121.862000	145.503000	166.133000	153.959000	130.950000	116.148000	113.721000	110.240000	106.989000	117.389000	130.419000	149.937000	155.530000	152.084000	147.456000	147.489000	139.961000	125.004000	0.436000	0.000000	0.621067	0.000000	0.652831	0.000000	0.633704	0.000000	0.585885	0.000000	0.539678	0.000000	0.523989	0.000000	0.557702	0.022200	0.586672	0.162700	0.595459	0.431800	103.200000	113.910000	110.730000	129.395000	141.187000	149.198000	162.505000	156.387000	143.690000	155.964000	147.871000	143.722000	0.550117	0.601800	0.505996	0.607800	0.431205	0.534700	0.484609	0.401900	0.522904	0.319000	0.538040	0.164100	0.547732	0.006100	0.517168	0.000000	0.461216	0.000000	0.427227	0.000000	0.421440	0.000000	0.451890	0.000000	0.457842	0.000000	0.463164	0.000000	2.655570	2.476570	3.694170	0.000000	0.000000	2.369390	5.878310	4.640570	3.488110	0.557102	17.473000	207.565000	203.045000	191.595000	12.990800	0.762893	50.269100	0.000000	204.344000	0.000000	0.710520	1.743940	1.884540	2.458560	
    7	124.120000	116.660000	112.790000	108.900000	106.980000	110.720000	132.550000	149.230000	155.520000	150.160000	137.940000	108.900000	108.250000	108.510000	108.900000	121.120000	147.530000	152.940000	174.990000	171.450000	153.020000	152.480000	148.030000	139.100000	53.600000	50.000000	28.040000	28.000000	30.360000	28.000000	37.920000	13.640000	13.640000	13.640000	14.400000	29.080000	24.000000	24.360000	24.160000	40.000000	30.320000	10.000000	5.160000	5.000000	5.000000	5.160000	7.160000	10.720000	124.100000	116.660000	113.500000	108.900000	106.830000	109.720000	127.550000	149.230000	155.520000	147.660000	137.940000	108.900000	108.250000	112.720000	117.020000	121.120000	151.530000	157.160000	179.490000	174.010000	153.020000	152.480000	150.000000	139.100000	118.340000	123.295000	111.353000	111.966000	115.680000	112.731000	122.255000	146.582000	158.552000	148.586000	127.977000	112.897000	112.293000	114.321000	117.188000	122.074000	126.028000	146.027000	154.670000	162.495000	157.288000	162.317000	135.767000	125.539000	0.436000	0.000000	0.603494	0.000000	0.617179	0.000000	0.601917	0.000000	0.570636	0.000000	0.527234	0.000000	0.507635	0.000000	0.508299	0.018100	0.519861	0.197400	0.547218	0.416400	103.200000	119.316000	119.779000	138.163000	142.671000	156.173000	156.810000	157.962000	151.082000	162.746000	152.107000	141.652000	0.295444	0.791000	0.259130	0.926500	0.253761	0.497400	0.283484	0.473300	0.347417	0.463700	0.432102	0.256600	0.660045	0.009100	0.610203	0.000000	0.543519	0.000000	0.497063	0.000000	0.478910	0.000000	0.485754	0.000000	0.486983	0.000000	0.450849	0.000000	2.655570	3.104960	4.716120	0.613310	0.639141	2.710100	6.737440	4.562560	3.160370	0.761174	22.254000	207.555000	201.948000	168.007000	15.214400	0.000000	53.664800	0.000000	220.961000	0.000000	0.745138	1.830220	2.015800	2.540070	
    8	124.120000	116.660000	112.790000	108.900000	106.980000	110.720000	132.550000	149.230000	155.520000	150.160000	137.940000	108.900000	108.250000	108.510000	108.900000	121.120000	147.530000	152.940000	174.990000	171.450000	153.020000	152.480000	148.030000	139.100000	53.600000	50.000000	28.040000	28.000000	30.360000	28.000000	37.920000	13.640000	13.640000	13.640000	14.400000	29.080000	24.000000	24.360000	24.160000	40.000000	30.320000	10.000000	5.160000	5.000000	5.000000	5.160000	7.160000	10.720000	124.100000	116.660000	113.500000	108.900000	106.830000	109.720000	127.550000	149.230000	155.520000	147.660000	137.940000	108.900000	108.250000	112.720000	117.020000	121.120000	151.530000	157.160000	179.490000	174.010000	153.020000	152.480000	150.000000	139.100000	118.340000	115.112000	117.128000	119.125000	115.617000	108.746000	121.862000	145.503000	166.133000	153.959000	130.950000	116.148000	113.721000	110.240000	106.989000	117.389000	130.419000	149.937000	155.530000	152.084000	147.456000	147.489000	139.961000	125.004000	0.436000	0.000000	0.621067	0.000000	0.652831	0.000000	0.633704	0.000000	0.585885	0.000000	0.539678	0.000000	0.523989	0.000000	0.557702	0.022200	0.586672	0.162700	0.595459	0.431800	103.200000	113.910000	110.730000	129.395000	141.187000	149.198000	162.505000	156.387000	143.690000	155.964000	147.871000	143.722000	0.550117	0.601800	0.505996	0.607800	0.431205	0.534700	0.484609	0.401900	0.522904	0.319000	0.538040	0.164100	0.547732	0.006100	0.517168	0.000000	0.461216	0.000000	0.427227	0.000000	0.421440	0.000000	0.451890	0.000000	0.457842	0.000000	0.463164	0.000000	2.655570	2.476570	3.694170	0.000000	0.000000	2.369390	5.878310	4.640570	3.488110	0.557102	17.473000	207.565000	203.045000	191.595000	12.990800	0.762893	50.269100	0.000000	204.344000	0.000000	0.710520	1.743940	1.884540	2.458560	
    9	124.120000	116.660000	112.790000	108.900000	106.980000	110.720000	132.550000	149.230000	155.520000	150.160000	137.940000	108.900000	108.250000	108.510000	108.900000	121.120000	147.530000	152.940000	174.990000	171.450000	153.020000	152.480000	148.030000	139.100000	53.600000	50.000000	28.040000	28.000000	30.360000	28.000000	37.920000	13.640000	13.640000	13.640000	14.400000	29.080000	24.000000	24.360000	24.160000	40.000000	30.320000	10.000000	5.160000	5.000000	5.000000	5.160000	7.160000	10.720000	124.100000	116.660000	113.500000	108.900000	106.830000	109.720000	127.550000	149.230000	155.520000	147.660000	137.940000	108.900000	108.250000	112.720000	117.020000	121.120000	151.530000	157.160000	179.490000	174.010000	153.020000	152.480000	150.000000	139.100000	118.340000	115.112000	117.128000	119.125000	115.617000	108.746000	121.862000	145.503000	166.133000	153.959000	130.950000	116.148000	113.721000	110.240000	106.989000	117.389000	130.419000	149.937000	155.530000	152.084000	147.456000	147.489000	139.961000	125.004000	0.436000	0.000000	0.621067	0.000000	0.652831	0.000000	0.633704	0.000000	0.585885	0.000000	0.539678	0.000000	0.523989	0.000000	0.557702	0.022200	0.586672	0.162700	0.595459	0.431800	103.200000	113.910000	110.730000	129.395000	141.187000	149.198000	162.505000	156.387000	143.690000	155.964000	147.871000	143.722000	0.550117	0.601800	0.505996	0.607800	0.431205	0.534700	0.484609	0.401900	0.522904	0.319000	0.538040	0.164100	0.547732	0.006100	0.517168	0.000000	0.461216	0.000000	0.427227	0.000000	0.421440	0.000000	0.451890	0.000000	0.457842	0.000000	0.463164	0.000000	2.655570	2.476570	3.694170	0.000000	0.000000	2.369390	5.878310	4.640570	3.488110	0.557102	17.473000	207.565000	203.045000	191.595000	12.990800	0.762893	50.269100	0.000000	204.344000	0.000000	0.710520	1.743940	1.884540	2.458560	
   10	124.120000	116.660000	112.790000	108.900000	106.980000	110.720000	132.550000	149.230000	155.520000	150.160000	137.940000	108.900000	108.250000	108.510000	108.900000	121.120000	147.530000	152.940000	174.990000	171.450000	153.020000	152.480000	148.030000	139.100000	53.600000	50.000000	28.040000	28.000000	30.360000	28.000000	37.920000	13.640000	13.640000	13.640000	14.400000	29.080000	24.000000	24.360000	24.160000	40.000000	30.320000	10.000000	5.160000	5.000000	5.000000	5.160000	7.160000	10.720000	124.100000	116.660000	113.500000	108.900000	106.830000	109.720000	127.550000	149.230000	155.520000	147.660000	137.940000	108.900000	108.250000	112.720000	117.020000	121.120000	151.530000	157.160000	179.490000	174.010000	153.020000	152.480000	150.000000	139.100000	118.340000	121.590000	112.734000	110.977000	120.864000	108.648000	122.765000	143.847000	158.798000	136.708000	136.550000	116.983000	111.457000	116.035000	117.127000	116.909000	125.951000	147.365000	160.584000	141.724000	147.345000	167.133000	139.992000	117.382000	0.436000	0.000000	0.621444	0.000000	0.648635	0.000000	0.650129	0.000000	0.608648	0.000000	0.555711	0.000000	0.553815	0.000000	0.586462	0.016200	0.638604	0.228600	0.625844	0.370100	103.200000	170.996000	173.510000	175.822000	188.828000	209.190000	195.803000	189.370000	198.874000	202.719000	190.575000	172.879000	0.638010	0.320600	0.651448	0.565200	0.637076	0.625200	0.625296	0.481200	0.643276	0.634100	0.733389	0.188800	0.783242	0.007500	0.762804	0.000000	0.664510	0.000000	0.581470	0.000000	0.538404	0.000000	0.546409	0.000000	0.513246	0.000000	0.503385	0.000000	2.655570	2.152210	3.280570	0.112338	0.000000	0.000000	4.981730	4.670360	3.214550	0.000000	0.000000	227.613000	235.438000	0.000000	15.709200	10.077800	31.175300	0.000000	213.133000	0.000000	0.812626	1.667860	1.709750	3.658240	
   11	124.120000	116.660000	112.790000	108.900000	106.980000	110.720000	132.550000	149.230000	155.520000	150.160000	137.940000	108.900000	108.250000	108.510000	108.900000	121.120000	147.530000	152.940000	174.990000	171.450000	153.020000	152.480000	148.030000	139.100000	53.600000	50.000000	28.040000	28.000000	30.360000	28.000000	37.920000	13.640000	13.640000	13.640000	14.400000	29.080000	24.000000	24.360000	24.160000	40.000000	30.320000	10.000000	5.160000	5.000000	5.000000	5.160000	7.160000	10.720000	124.100000	116.660000	113.500000	108.900000	106.830000	109.720000	127.550000	149.230000	155.520000	147.660000	137.940000	108.900000	108.250000	112.720000	117.020000	121.120000	151.530000	157.160000	179.490000	174.010000	153.020000	152.480000	150.000000	139.100000	118.340000	123.295000	111.353000	111.966000	115.680000	112.731000	122.255000	146.582000	158.552000	148.586000	127.977000	112.897000	112.293000	114.321000	117.188000	122.074000	126.028000	146.027000	154.670000	162.495000	157.288000	162.317000	135.767000	125.539000	0.436000	0.000000	0.603494	0.000000	0.617179	0.000000	0.601917	0.000000	0.570636	0.000000	0.527234	0.000000	0.507635	0.000000	0.508299	0.018100	0.519861	0.197400	0.547218	0.416400	103.200000	126.900000	124.483000	140.397000	143.849000	175.524000	145.347000	151.594000	139.372000	162.915000	141.971000	136.192000	0.509678	0.726100	0.499747	0.690400	0.499985	0.711500	0.514204	0.850400	0.542043	0.577100	0.578736	0.152300	0.582826	0.008400	0.535176	0.000000	0.476488	0.000000	0.437960	0.000000	0.452791	0.000000	0.487069	0.000000	0.500430	0.000000	0.468027	0.000000	2.655570	3.239710	4.596520	0.000000	0.000000	2.451750	7.003690	4.638590	3.746080	0.208341	8.618540	235.745000	236.509000	0.000000	4.496380	0.000000	71.875600	0.000000	217.698000	0.000000	0.684521	1.717270	1.854140	2.394780	
   12	124.120000	116.660000	112.790000	108.900000	106.980000	110.720000	132.550000	149.230000	155.520000	150.160000	137.940000	108.900000	108.250000	108.510000	108.900000	121.120000	147.530000	152.940000	174.990000	171.450000	153.020000	152.480000	148.030000	139.100000	53.600000	50.000000	28.040000	28.000000	30.360000	28.000000	37.920000	13.640000	13.640000	13.640000	14.400000	29.080000	24.000000	24.360000	24.160000	40.000000	30.320000	10.000000	5.160000	5.000000	5.000000	5.160000	7.160000	10.720000	124.100000	116.660000	113.500000	108.900000	106.830000	109.720000	127.550000	149.230000	155.520000	147.660000	137.940000	108.900000	108.250000	112.720000	117.020000	121.120000	151.530000	157.160000	179.490000	174.010000	153.020000	152.480000	150.000000	139.100000	118.340000	123.295000	111.353000	111.966000	115.680000	112.731000	122.255000	146.582000	158.552000	148.586000	127.977000	112.897000	112.293000	114.321000	117.188000	122.074000	126.028000	146.027000	154.670000	162.495000	157.288000	162.317000	135.767000	125.539000	0.436000	0.000000	0.603494	0.000000	0.617179	0.000000	0.601917	0.000000	0.570636	0.000000	0.527234	0.000000	0.507635	0.000000	0.508299	0.018100	0.519861	0.197400	0.547218	0.416400	103.200000	114.384000	119.779000	138.163000	142.671000	156.173000	156.810000	157.962000	151.082000	162.746000	152.107000	145.798000	0.553495	0.410800	0.545583	0.358300	0.531840	0.389000	0.528484	0.433600	0.547600	0.355600	0.597222	0.139400	0.582826	0.010100	0.535176	0.000000	0.476488	0.000000	0.437960	0.000000	0.452791	0.000000	0.487069	0.000000	0.500430	0.000000	0.468027	0.000000	2.655570	2.878200	4.767770	0.000000	0.000000	2.310000	7.055720	4.850430	3.283320	0.800782	7.262480	205.629000	209.699000	200.169000	26.949800	15.151100	71.875600	0.000000	217.698000	0.000000	0.684521	1.717270	1.854140	2.394780	
