 13  70.1         58 105.02       103   0.417      148   0
 14  58.11        59  85          104   0          149   0.358
 15  61.95        60  78.61       105   0.394      150   0
 16  66.95        61  75.09       106   0          151   0.357
 17  70           62  63.29       107   0.349      152   0
 18  71.35        63  63.5        108   0          153   0.352
 19  82.44        64  66.95       109   0.292      154   0
 20 100.8         65  71          110   0.013      155   0.322
 21 109.01        66  74.34       111   0.195      156   0
 22  90.69        67  85.86       112   0.166      157   0.562461
 23  81.37        68  98          113   0.128      158   0.381515
 24  80.57        69 104.01       114   0.371      159   0.599022
 25  15.36        70  89.43       115   0.083      160   0.902379
 26  18.84        71  82.11       116   0.47       161   0.864259
 27  18.84        72  80.52       117  69.03       162   0.447216
 28  17.12        73 108.03       118  59.84       163   0.341871
 29  20.76        74  90.46       119  61.95       164   0.542696
 30  18.84        75  82          120  72.14       165   0.578558
 31   9.76        76  76.92       121  72.19       166   0.279429
 32  27.72        77  64.72       122  71.35       167   0.064222
 33  24.48        78  67.51       123  87.08       168   0.137297
 34  22.8         79  96          124 100.9        169   0.088588
 35  50           80 150          125 112          170   0.184994
 36  52.76        81 158          126  92.73       171  -0.004358
 37  46           82 107.51       127  82.37       172   0.044511
 38  50.4         83  78          128  80.57       173   0
 39  53.6         84  72          129   0.06       174   0.044709
 40  56.44        85  69.11       130   0.56       175   0.322416
 41  58.4         86  63.08       131   0.034      176   0.740278
 42  46.72        87  64.56       132   0.693      177   0.478488
 43  30.92        88  69.85       133   0.014      178   0.236741
 44  27.92        89  71.61       134   0.723      179   0.379378
 45  12.32        90  71.35       135   0.009      180   0.301973
;

param Scen0 (tr)
 :    1	    2	    3	    4	    5	    6	    7	    8	    9	   10	   11	   12	   13	   14	   15	   16	   17	   18	   19	   20	   21	   22	   23	   24	   25	   26	   27	   28	   29	   30	   31	   32	   33	   34	   35	   36	   37	   38	   39	   40	   41	   42	   43	   44	   45	   46	   47	   48	   49	   50	   51	   52	   53	   54	   55	   56	   57	   58	   59	   60	   61	   62	   63	   64	   65	   66	   67	   68	   69	   70	   71	   72	   73	   74	   75	   76	   77	   78	   79	   80	   81	   82	   83	   84	   85	   86	   87	   88	   89	   90	   91	   92	   93	   94	   95	   96	   97	   98	   99	  100	  101	  102	  103	  104	  105	  106	  107	  108	  109	  110	  111	  112	  113	  114	  115	  116	  117	  118	  119	  120	  121	  122	  123	  124	  125	  126	  127	  128	  129	  130	  131	  132	  133	  134	  135	  136	  137	  138	  139	  140	  141	  142	  143	  144	  145	  146	  147	  148	  149	  150	  151	  152	  153	  154	  155	  156	  157	  158	  159	  160	  161	  162	  163	  164	  165	  166	  167	  168	  169	  170	  171	  172	  173	  174	  175	  176	  177	  178	  179	  180	:=
    1	111.030000	99.000000	92.000000	88.710000	84.720000	81.370000	99.950000	140.410000	155.490000	110.010000	90.000000	79.900000	70.100000	58.110000	61.950000	66.950000	70.000000	71.350000	82.440000	100.800000	109.010000	90.690000	81.370000	80.570000	15.360000	18.840000	18.840000	17.120000	20.760000	18.840000	9.760000	27.720000	24.480000	22.800000	50.000000	52.760000	46.000000	50.400000	53.600000	56.440000	58.400000	46.720000	30.920000	27.920000	12.320000	24.720000	30.880000	54.480000	99.190000	90.000000	89.680000	87.000000	79.720000	77.980000	94.950000	137.410000	156.220000	105.020000	85.000000	78.610000	75.090000	63.290000	63.500000	66.950000	71.000000	74.340000	85.860000	98.000000	104.010000	89.430000	82.110000	80.520000	108.030000	47.287100	33.178200	54.503600	83.365400	70.473200	42.324200	90.206100	121.856000	136.957000	184.753000	211.273000	219.117000	208.647000	202.950000	195.010000	171.585000	116.584000	83.287300	125.649000	123.437000	117.854000	75.400700	74.255400	0.398000	0.000000	0.355353	0.000000	0.393110	0.000000	0.435352	0.000000	0.408945	0.000000	0.355567	0.000000	0.324384	0.019700	0.302898	0.191700	0.203697	0.444900	0.202549	0.648800	69.030000	93.798100	101.631000	100.775000	103.956000	115.008000	133.166000	138.532000	175.540000	181.481000	139.648000	129.528000	0.101515	0.701800	0.000000	0.683500	0.010829	0.979300	0.028914	0.877600	0.046559	0.686800	0.154330	0.538200	0.252532	0.274600	0.299406	0.005100	0.238978	0.000000	0.047696	0.000000	0.024445	0.000000	0.026825	0.000000	0.029683	0.000000	0.055690	0.000000	0.562461	5.021270	5.775090	0.000000	5.077340	11.735900	2.482740	0.187030	0.575637	19.330500	389.463000	42.057100	0.000000	847.147000	264.480000	0.000000	0.000000	0.000000	0.000000	8.133950	1.841300	2.137570	2.094430	2.898800	
    2	111.030000	99.000000	92.000000	88.710000	84.720000	81.370000	99.950000	140.410000	155.490000	110.010000	90.000000	79.900000	70.100000	58.110000	61.950000	66.950000	70.000000	71.350000	82.440000	100.800000	109.010000	90.690000	81.370000	80.570000	15.360000	18.840000	18.840000	17.120000	20.760000	18.840000	9.760000	27.720000	24.480000	22.800000	50.000000	52.760000	46.000000	50.400000	53.600000	56.440000	58.400000	46.720000	30.920000	27.920000	12.320000	24.720000	30.880000	54.480000	99.190000	90.000000	89.680000	87.000000	79.720000	77.980000	94.950000	137.410000	156.220000	105.020000	85.000000	78.610000	75.090000	63.290000	63.500000	66.950000	71.000000	74.340000	85.860000	98.000000	104.010000	89.430000	82.110000	80.520000	108.030000	47.287100	33.178200	54.503600	83.365400	70.473200	42.324200	90.206100	121.856000	136.957000	184.753000	211.273000	219.117000	208.647000	202.950000	195.010000	171.585000	116.584000	83.287300	125.649000	123.437000	117.854000	75.400700	74.255400	0.398000	0.000000	0.355353	0.000000	0.393110	0.000000	0.435352	0.000000	0.408945	0.000000	0.355567	0.000000	0.324384	0.019700	0.302898	0.191700	0.203697	0.444900	0.202549	0.648800	69.030000	93.798100	101.631000	100.775000	103.956000	115.008000	133.166000	138.532000	175.540000	181.481000	139.648000	129.528000	0.101515	0.701800	0.000000	0.683500	0.010829	0.979300	0.028914	0.877600	0.046559	0.686800	0.154330	0.538200	0.252532	0.274600	0.299406	0.005100	0.238978	0.000000	0.047696	0.000000	0.024445	0.000000	0.026825	0.000000	0.029683	0.000000	0.055690	0.000000	0.562461	5.021270	5.775090	0.000000	5.077340	11.735900	2.482740	0.187030	0.575637	19.330500	389.463000	42.057100	0.000000	847.147000	264.480000	0.000000	0.000000	0.000000	0.000000	8.133950	1.841300	2.137570	2.094430	2.898800	
    3	111.030000	99.000000	92.000000	88.710000	84.720000	81.370000	99.950000	140.410000	155.490000	110.010000	90.000000	79.900000	70.100000	58.110000	61.950000	66.950000	70.000000	71.350000	82.440000	100.800000	109.010000	90.690000	81.370000	80.570000	15.360000	18.840000	18.840000	17.120000	20.760000	18.840000	9.760000	27.720000	24.480000	22.800000	50.000000	52.760000	46.000000	50.400000	53.600000	56.440000	58.400000	46.720000	30.920000	27.920000	12.320000	24.720000	30.880000	54.480000	99.190000	90.000000	89.680000	87.000000	79.720000	77.980000	94.950000	137.410000	156.220000	105.020000	85.000000	78.610000	75.090000	63.290000	63.500000	66.950000	71.000000	74.340000	85.860000	98.000000	104.010000	89.430000	82.110000	80.520000	108.030000	46.817600	33.978100	60.792300	88.476200	68.982700	44.460700	107.516000	120.825000	126.485000	192.261000	206.112000	219.227000	209.375000	199.649000	193.382000	166.289000	114.504000	81.751500	120.387000	118.128000	118.691000	67.392000	59.524400	0.398000	0.000000	0.340035	0.000000	0.366760	0.000000	0.394309	0.000000	0.352312	0.000000	0.378428	0.000000	0.378554	0.019400	0.394632	0.325000	0.329397	0.928900	0.282924	0.256500	69.030000	86.898200	100.309000	97.878100	99.891200	124.975000	143.049000	163.563000	183.471000	173.707000	145.257000	137.109000	0.187674	0.404700	0.044315	0.451400	0.037007	0.999700	0.046407	0.684500	0.058408	0.260800	0.120286	0.157500	0.249657	0.102300	0.299406	0.005600	0.218257	0.000000	0.011851	0.000000	0.000000	0.000000	0.000000	0.000000	0.033106	0.000000	0.082149	0.000000	0.562461	4.955440	5.722820	0.000000	4.727740	11.606700	2.631500	0.480464	0.000000	18.229200	398.370000	48.889200	0.000000	701.838000	257.985000	3.111300	0.000000	0.000000	0.000000	7.591940	1.612940	2.239800	2.065290	2.687450	
    4	111.030000	99.000000	92.000000	88.710000	84.720000	81.370000	99.950000	140.410000	155.490000	110.010000	90.000000	79.900000	70.100000	58.110000	61.950000	66.950000	70.000000	71.350000	82.440000	100.800000	109.010000	90.690000	81.370000	80.570000	15.360000	18.840000	18.840000	17.120000	20.760000	18.840000	9.760000	27.720000	24.480000	22.800000	50.000000	52.760000	46.000000	50.400000	53.600000	56.440000	58.400000	46.720000	30.920000	27.920000	12.320000	24.720000	30.880000	54.480000	99.190000	90.000000	89.680000	87.000000	79.720000	77.980000	94.950000	137.410000	156.220000	105.020000	85.000000	78.610000	75.090000	63.290000	63.500000	66.950000	71.000000	74.340000	85.860000	98.000000	104.010000	89.430000	82.110000	80.520000	108.030000	47.287100	33.178200	54.503600	83.365400	70.473200	42.324200	90.206100	121.856000	136.957000	184.753000	211.273000	219.117000	208.647000	202.950000	195.010000	171.585000	116.584000	83.287300	125.649000	123.437000	117.854000	75.400700	74.255400	0.398000	0.000000	0.355353	0.000000	0.393110	0.000000	0.435352	0.000000	0.408945	0.000000	0.355567	0.000000	0.324384	0.019700	0.302898	0.191700	0.203697	0.444900	0.202549	0.648800	69.030000	93.798100	101.631000	100.775000	103.956000	115.008000	133.166000	138.532000	175.540000	181.481000	139.648000	129.528000	0.101515	0.701800	0.000000	0.683500	0.010829	0.979300	0.028914	0.877600	0.046559	0.686800	0.154330	0.538200	0.252532	0.274600	0.299406	0.005100	0.238978	0.000000	0.047696	0.000000	0.024445	0.000000	0.026825	0.000000	0.029683	0.000000	0.055690	0.000000	0.562461	5.021270	5.775090	0.000000	5.077340	11.735900	2.482740	0.187030	0.575637	19.330500	389.463000	42.057100	0.000000	847.147000	264.480000	0.000000	0.000000	0.000000	0.000000	8.133950	1.841300	2.137570	2.094430	2.898800	
    5	111.030000	99.000000	92.000000	88.710000	84.720000	81.370000	99.950000	140.410000	155.490000	110.010000	90.000000	79.900000	70.100000	58.110000	61.950000	66.950000	70.000000	71.350000	82.440000	100.800000	109.010000	90.690000	81.370000	80.570000	15.360000	18.840000	18.840000	17.120000	20.760000	18.840000	9.760000	27.720000	24.480000	22.800000	50.000000	52.760000	46.000000	50.400000	53.600000	56.440000	58.400000	46.720000	30.920000	27.920000	12.320000	24.720000	30.880000	54.480000	99.190000	90.000000	89.680000	87.000000	79.720000	77.980000	94.950000	137.410000	156.220000	105.020000	85.000000	78.610000	75.090000	63.290000	63.500000	66.950000	71.000000	74.340000	85.860000	98.000000	104.010000	89.430000	82.110000	80.520000	108.030000	47.287100	33.178200	54.503600	83.365400	70.473200	42.324200	90.206100	121.856000	136.957000	184.753000	211.273000	219.117000	208.647000	202.950000	195.010000	171.585000	116.584000	83.287300	125.649000	123.437000	117.854000	75.400700	74.255400	0.398000	0.000000	0.355353	0.000000	0.393110	0.000000	0.435352	0.000000	0.408945	0.000000	0.355567	0.000000	0.324384	0.019700	0.302898	0.191700	0.203697	0.444900	0.202549	0.648800	69.030000	93.798100	101.631000	100.775000	103.956000	115.008000	133.166000	138.532000	175.540000	181.481000	139.648000	129.528000	0.101515	0.701800	0.000000	0.683500	0.010829	0.979300	0.028914	0.877600	0.000000	0.665600	0.000000	0.531400	0.058476	0.258500	0.149405	0.003300	0.114604	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.562461	5.595310	6.209710	0.714045	5.992150	11.488900	2.397700	0.187137	0.441812	19.176000	383.590000	40.931100	0.000000	810.938000	252.653000	1.530490	0.000000	0.392764	0.000000	8.302780	1.778520	2.202280	1.978200	2.782380	
    6	111.030000	99.000000	92.000000	88.710000	84.720000	81.370000	99.950000	140.410000	155.490000	110.010000	90.000000	79.900000	70.100000	58.110000	61.950000	66.950000	70.000000	71.350000	82.440000	100.800000	109.010000	90.690000	81.370000	80.570000	15.360000	18.840000	18.840000	17.120000	20.760000	18.840000	9.760000	27.720000	24.480000	22.800000	50.000000	52.760000	46.000000	50.400000	53.600000	56.440000	58.400000	46.720000	30.920000	27.920000	12.320000	24.720000	30.880000	54.480000	99.190000	90.000000	89.680000	87.000000	79.720000	77.980000	94.950000	137.410000	156.220000	105.020000	85.000000	78.610000	75.090000	63.290000	63.500000	66.950000	71.000000	74.340000	85.860000	98.000000	104.010000	89.430000	82.110000	80.520000	108.030000	47.287100	33.178200	54.503600	83.365400	70.473200	42.324200	90.206100	121.856000	136.957000	184.753000	211.273000	219.117000	208.647000	202.950000	195.010000	171.585000	116.584000	83.287300	125.649000	123.437000	117.854000	75.400700	74.255400	0.398000	0.000000	0.355353	0.000000	0.393110	0.000000	0.435352	0.000000	0.408945	0.000000	0.355567	0.000000	0.324384	0.019700	0.302898	0.191700	0.203697	0.444900	0.202549	0.648800	69.030000	93.798100	101.631000	100.775000	103.956000	115.008000	133.166000	138.532000	175.540000	181.481000	139.648000	129.528000	0.101515	0.701800	0.000000	0.683500	0.010829	0.979300	0.028914	0.877600	0.046559	0.686800	0.154330	0.538200	0.252532	0.274600	0.299406	0.005100	0.238978	0.000000	0.047696	0.000000	0.024445	0.000000	0.026825	0.000000	0.029683	0.000000	0.055690	0.000000	0.562461	5.021270	5.775090	0.000000	5.077340	11.735900	2.482740	0.187030	0.575637	19.330500	389.463000	42.057100	0.000000	847.147000	264.480000	0.000000	0.000000	0.000000	0.000000	8.133950	1.841300	2.137570	2.094430	2.898800	
    7	111.030000	99.000000	92.000000	88.710000	84.720000	81.370000	99.950000	140.410000	155.490000	110.010000	90.000000	79.900000	70.100000	58.110000	61.950000	66.950000	70.000000	71.350000	82.440000	100.800000	109.010000	90.690000	81.370000	80.570000	15.360000	18.840000	18.840000	17.120000	20.760000	18.840000	9.760000	27.720000	24.480000	22.800000	50.000000	52.760000	46.000000	50.400000	53.600000	56.440000	58.400000	46.720000	30.920000	27.920000	12.320000	24.720000	30.880000	54.480000	99.190000	90.000000	89.680000	87.000000	79.720000	77.980000	94.950000	137.410000	156.220000	105.020000	85.000000	78.610000	75.090000	63.290000	63.500000	66.950000	71.000000	74.340000	85.860000	98.000000	104.010000	89.430000	82.110000	80.520000	108.030000	46.817600	33.978100	60.792300	88.476200	68.982700	44.460700	107.516000	120.825000	126.485000	192.261000	206.112000	219.227000	209.375000	199.649000	193.382000	166.289000	114.504000	81.751500	120.387000	118.128000	118.691000	67.392000	59.524400	0.398000	0.000000	0.296386	0.000000	0.319553	0.000000	0.354832	0.000000	0.313980	0.000000	0.257737	0.000000	0.236491	0.036700	0.012898	0.181500	0.000000	0.364500	0.000000	0.408900	69.030000	71.360800	83.448700	82.241100	83.076400	87.102600	115.724000	128.553000	162.771000	175.752000	145.820000	133.083000	0.000000	0.237800	0.000000	1.349400	0.000000	1.443800	0.000000	0.650900	0.000000	0.091100	0.000000	0.185800	0.345255	0.148600	0.514762	0.003000	0.518665	0.000000	0.361114	0.000000	0.328826	0.000000	0.326484	0.000000	0.348212	0.000000	0.380075	0.000000	0.562461	5.269760	6.304030	0.486035	5.690740	11.940400	2.686380	0.072746	0.145561	18.613600	394.908000	43.876900	0.000000	789.904000	264.946000	0.000000	0.000000	0.000000	0.000000	7.883780	1.678800	2.019480	1.894960	2.572790	
    8	111.030000	99.000000	92.000000	88.710000	84.720000	81.370000	99.950000	140.410000	155.490000	110.010000	90.000000	79.900000	70.100000	58.110000	61.950000	66.950000	70.000000	71.350000	82.440000	100.800000	109.010000	90.690000	81.370000	80.570000	15.360000	18.840000	18.840000	17.120000	20.760000	18.840000	9.760000	27.720000	24.480000	22.800000	50.000000	52.760000	46.000000	50.400000	53.600000	56.440000	58.400000	46.720000	30.920000	27.920000	12.320000	24.720000	30.880000	54.480000	99.190000	90.000000	89.680000	87.000000	79.720000	77.980000	94.950000	137.410000	156.220000	105.020000	85.000000	78.610000	75.090000	63.290000	63.500000	66.950000	71.000000	74.340000	85.860000	98.000000	104.010000	89.430000	82.110000	80.520000	108.030000	47.287100	33.178200	54.503600	83.365400	70.473200	42.324200	90.206100	121.856000	136.957000	184.753000	211.273000	219.117000	208.647000	202.950000	195.010000	171.585000	116.584000	83.287300	125.649000	123.437000	117.854000	75.400700	74.255400	0.398000	0.000000	0.355353	0.000000	0.393110	0.000000	0.435352	0.000000	0.408945	0.000000	0.355567	0.000000	0.324384	0.019700	0.302898	0.191700	0.203697	0.444900	0.202549	0.648800	69.030000	93.798100	101.631000	100.775000	103.956000	115.008000	133.166000	138.532000	175.540000	181.481000	139.648000	129.528000	0.101515	0.701800	0.000000	0.683500	0.010829	0.979300	0.028914	0.877600	0.000000	0.652700	0.013809	0.707000	0.198738	0.281900	0.214359	0.006400	0.188635	0.000000	0.027116	0.000000	0.018401	0.000000	0.016867	0.000000	0.026222	0.000000	0.031538	0.000000	0.562461	5.062990	5.672560	0.146554	4.951700	11.422500	2.530500	0.127166	0.579263	19.109500	376.303000	43.159400	0.000000	744.577000	227.876000	0.885518	0.000000	0.095693	0.000000	8.528030	1.908390	2.040320	2.061750	2.675920	
    9	111.030000	99.000000	92.000000	88.710000	84.720000	81.370000	99.950000	140.410000	155.490000	110.010000	90.000000	79.900000	70.100000	58.110000	61.950000	66.950000	70.000000	71.350000	82.440000	100.800000	109.010000	90.690000	81.370000	80.570000	15.360000	18.840000	18.840000	17.120000	20.760000	18.840000	9.760000	27.720000	24.480000	22.800000	50.000000	52.760000	46.000000	50.400000	53.600000	56.440000	58.400000	46.720000	30.920000	27.920000	12.320000	24.720000	30.880000	54.480000	99.190000	90.000000	89.680000	87.000000	79.720000	77.980000	94.950000	137.410000	156.220000	105.020000	85.000000	78.610000	75.090000	63.290000	63.500000	66.950000	71.000000	74.340000	85.860000	98.000000	104.010000	89.430000	82.110000	80.520000	108.030000	46.817600	33.978100	60.792300	88.476200	68.982700	44.460700	107.516000	120.825000	126.485000	192.261000	206.112000	219.227000	209.375000	199.649000	193.382000	166.289000	114.504000	81.751500	120.387000	118.128000	118.691000	67.392000	59.524400	0.398000	0.000000	0.346322	0.000000	0.407869	0.000000	0.461127	0.000000	0.416970	0.000000	0.339742	0.000000	0.328283	0.024200	0.313602	0.532800	0.244022	0.763400	0.202549	1.091000	69.030000	98.835000	104.407000	96.210100	118.518000	139.903000	140.108000	148.784000	172.146000	167.687000	133.483000	121.148000	0.117727	0.788800	0.000000	0.540500	0.000000	1.323500	0.009481	0.354500	0.028184	0.540400	0.098130	0.966600	0.236703	0.068500	0.322841	0.021000	0.289324	0.000000	0.077143	0.000000	0.018401	0.000000	0.038164	0.000000	0.071479	0.000000	0.100003	0.000000	0.562461	4.843610	5.554080	0.000000	5.020980	12.388400	2.204680	0.162296	0.544119	19.031000	387.046000	42.269400	0.000000	914.158000	265.479000	0.000000	0.000000	0.060992	0.000000	8.213160	1.839280	2.104730	2.012220	3.056770	
   10	111.030000	99.000000	92.000000	88.710000	84.720000	81.370000	99.950000	140.410000	155.490000	110.010000	90.000000	79.900000	70.100000	58.110000	61.950000	66.950000	70.000000	71.350000	82.440000	100.800000	109.010000	90.690000	81.370000	80.570000	15.360000	18.840000	18.840000	17.120000	20.760000	18.840000	9.760000	27.720000	24.480000	22.800000	50.000000	52.760000	46.000000	50.400000	53.600000	56.440000	58.400000	46.720000	30.920000	27.920000	12.320000	24.720000	30.880000	54.480000	99.190000	90.000000	89.680000	87.000000	79.720000	77.980000	94.950000	137.410000	156.220000	105.020000	85.000000	78.610000	75.090000	63.290000	63.500000	66.950000	71.000000	74.340000	85.860000	98.000000	104.010000	89.430000	82.110000	80.520000	108.030000	47.287100	33.178200	54.503600	83.365400	70.473200	42.324200	90.206100	121.856000	136.957000	184.753000	211.273000	219.117000	208.647000	202.950000	195.010000	171.585000	116.584000	83.287300	125.649000	123.437000	117.854000	75.400700	74.255400	0.398000	0.000000	0.355353	0.000000	0.393110	0.000000	0.435352	0.000000	0.408945	0.000000	0.355567	0.000000	0.324384	0.019700	0.302898	0.191700	0.203697	0.444900	0.202549	0.648800	69.030000	93.798100	101.631000	100.775000	103.956000	115.008000	133.166000	138.532000	175.540000	181.481000	139.648000	129.528000	0.101515	0.701800	0.000000	0.683500	0.010829	0.979300	0.028914	0.877600	0.000000	0.652700	0.013809	0.707000	0.198738	0.281900	0.214359	0.006400	0.188635	0.000000	0.027116	0.000000	0.018401	0.000000	0.016867	0.000000	0.026222	0.000000	0.031538	0.000000	0.562461	5.062990	5.672560	0.146554	4.951700	11.422500	2.530500	0.127166	0.579263	19.109500	376.303000	43.159400	0.000000	744.577000	227.876000	0.885518	0.000000	0.095693	0.000000	8.528030	1.908390	2.040320	2.061750	2.675920	
   11	111.030000	99.000000	92.000000	88.710000	84.720000	81.370000	99.950000	140.410000	155.490000	110.010000	90.000000	79.900000	70.100000	58.110000	61.950000	66.950000	70.000000	71.350000	82.440000	100.800000	109.010000	90.690000	81.370000	80.570000	15.360000	18.840000	18.840000	17.120000	20.760000	18.840000	9.760000	27.720000	24.480000	22.800000	50.000000	52.760000	46.000000	50.400000	53.600000	56.440000	58.400000	46.720000	30.920000	27.920000	12.320000	24.720000	30.880000	54.480000	99.190000	90.000000	89.680000	87.000000	79.720000	77.980000	94.950000	137.410000	156.220000	105.020000	85.000000	78.610000	75.090000	63.290000	63.500000	66.950000	71.000000	74.340000	85.860000	98.000000	104.010000	89.430000	82.110000	80.520000	108.030000	46.817600	33.978100	60.792300	88.476200	68.982700	44.460700	107.516000	120.825000	126.485000	192.261000	206.112000	219.227000	209.375000	199.649000	193.382000	166.289000	114.504000	81.751500	120.387000	118.128000	118.691000	67.392000	59.524400	0.398000	0.000000	0.393409	0.000000	0.454390	0.000000	0.524765	0.000000	0.511555	0.000000	0.459269	0.000000	0.406852	0.011200	0.375490	0.156500	0.206189	0.315400	0.354973	1.018800	69.030000	53.055100	67.626000	69.443900	74.469800	84.694600	150.618000	116.430000	175.576000	188.732000	139.000000	119.326000	0.301545	1.315200	0.158842	0.421400	0.142656	3.802500	0.113703	2.001200	0.044566	0.470400	0.030710	0.201400	0.231469	0.051300	0.330639	0.002500	0.323363	0.000000	0.165820	0.000000	0.145836	0.000000	0.143488	0.000000	0.126819	0.000000	0.122159	0.000000	0.562461	4.868300	5.815050	0.000000	3.509250	11.974700	2.439320	0.244045	0.525695	16.348300	389.447000	26.332600	0.000000	1025.880000	244.684000	5.243520	0.000000	0.172343	0.000000	7.704820	1.860480	2.061460	2.091990	3.214480	
   12	111.030000	99.000000	92.000000	88.710000	84.720000	81.370000	99.950000	140.410000	155.490000	110.010000	90.000000	79.900000	70.100000	58.110000	61.950000	66.950000	70.000000	71.350000	82.440000	100.800000	109.010000	90.690000	81.370000	80.570000	15.360000	18.840000	18.840000	17.120000	20.760000	18.840000	9.760000	27.720000	24.480000	22.800000	50.000000	52.760000	46.000000	50.400000	53.600000	56.440000	58.400000	46.720000	30.920000	27.920000	12.320000	24.720000	30.880000	54.480000	99.190000	90.000000	89.680000	87.000000	79.720000	77.980000	94.950000	137.410000	156.220000	105.020000	85.000000	78.610000	75.090000	63.290000	63.500000	66.950000	71.000000	74.340000	85.860000	98.000000	104.010000	89.430000	82.110000	80.520000	108.030000	46.817600	33.978100	60.792300	88.476200	68.982700	44.460700	107.516000	120.825000	126.485000	192.261000	206.112000	219.227000	209.375000	199.649000	193.382000	166.289000	114.504000	81.751500	120.387000	118.128000	118.691000	67.392000	59.524400	0.398000	0.000000	0.296386	0.000000	0.319553	0.000000	0.354832	0.000000	0.313980	0.000000	0.257737	0.000000	0.236491	0.036700	0.234860	0.409400	0.190193	0.312400	0.165730	0.356000	69.030000	99.801200	121.829000	133.450000	133.821000	145.321000	153.367000	172.855000	201.330000	216.935000	160.750000	134.074000	0.091699	0.227200	0.000000	0.671100	0.000000	0.542500	0.000000	0.542000	0.065262	0.659700	0.139872	0.741200	0.196837	0.296200	0.280150	0.005100	0.226452	0.000000	0.033794	0.000000	0.026050	0.000000	0.046725	0.000000	0.080973	0.000000	0.139615	0.000000	0.562461	5.120160	5.742160	0.059919	4.986210	11.685000	2.480090	0.205149	0.553958	18.618100	385.708000	41.878300	0.000000	1004.030000	251.545000	0.294113	0.000000	0.116064	0.000000	8.293470	1.807470	2.028220	2.089600	2.889480	
